#/global/homes/j/joeschm/st_research/NSTXU_discharges/139047/NSTXU139047.iterdb
#rhot VROT
6.592928999999999595e-01 1.993586000000000058e+04
6.595425999999999789e-01 1.989693000000000029e+04
6.597923999999999456e-01 1.985802000000000044e+04
6.600420999999999649e-01 1.981913999999999942e+04
6.602919000000000427e-01 1.978027000000000044e+04
6.605415999999999510e-01 1.974141999999999825e+04
6.607914000000000287e-01 1.970256999999999971e+04
6.610411000000000481e-01 1.966372999999999956e+04
6.612909000000000148e-01 1.962486999999999898e+04
6.615406000000000342e-01 1.958602000000000044e+04
6.617904000000000009e-01 1.954715999999999985e+04
6.620401000000000202e-01 1.950831000000000131e+04
6.622898999999999869e-01 1.946945999999999913e+04
6.625396000000000063e-01 1.943063999999999942e+04
6.627893999999999730e-01 1.939183000000000175e+04
6.630390999999999924e-01 1.935304999999999927e+04
6.632888999999999591e-01 1.931429999999999927e+04
6.635385999999999784e-01 1.927558000000000175e+04
6.637883999999999451e-01 1.923690999999999985e+04
6.640380999999999645e-01 1.919827000000000044e+04
6.642879000000000422e-01 1.915968999999999869e+04
6.645375999999999506e-01 1.912115999999999985e+04
6.647874000000000283e-01 1.908268000000000029e+04
6.650371000000000477e-01 1.904427000000000044e+04
6.652869000000000144e-01 1.900590999999999985e+04
6.655366000000000337e-01 1.896761999999999898e+04
6.657864000000000004e-01 1.892938000000000102e+04
6.660361000000000198e-01 1.889118000000000029e+04
6.662858999999999865e-01 1.885300000000000000e+04
6.665356000000000058e-01 1.881483000000000175e+04
6.667853999999999726e-01 1.877665999999999985e+04
6.670350999999999919e-01 1.873847999999999956e+04
6.672848999999999586e-01 1.870027999999999884e+04
6.675345999999999780e-01 1.866206000000000131e+04
6.677843999999999447e-01 1.862381999999999971e+04
6.680340999999999640e-01 1.858558000000000175e+04
6.682839000000000418e-01 1.854734999999999854e+04
6.685335999999999501e-01 1.850915000000000146e+04
6.687834000000000279e-01 1.847097000000000116e+04
6.690331000000000472e-01 1.843284999999999854e+04
6.692829000000000139e-01 1.839477999999999884e+04
6.695326000000000333e-01 1.835677999999999884e+04
6.697824000000000000e-01 1.831884000000000015e+04
6.700321000000000193e-01 1.828095000000000073e+04
6.702818999999999861e-01 1.824311000000000058e+04
6.705316000000000054e-01 1.820531999999999971e+04
6.707813999999999721e-01 1.816758000000000175e+04
6.710310999999999915e-01 1.812986999999999898e+04
6.712808999999999582e-01 1.809220000000000073e+04
6.715305999999999775e-01 1.805454999999999927e+04
6.717804000000000553e-01 1.801693999999999869e+04
6.720300999999999636e-01 1.797934999999999854e+04
6.722799000000000413e-01 1.794177999999999884e+04
6.725295999999999497e-01 1.790422999999999956e+04
6.727794000000000274e-01 1.786670000000000073e+04
6.730291000000000468e-01 1.782918999999999869e+04
6.732789000000000135e-01 1.779168999999999869e+04
6.735286000000000328e-01 1.775420000000000073e+04
6.737783999999999995e-01 1.771672999999999956e+04
6.740281000000000189e-01 1.767929999999999927e+04
6.742778999999999856e-01 1.764190999999999985e+04
6.745276000000000050e-01 1.760456000000000131e+04
6.747773999999999717e-01 1.756727999999999884e+04
6.750270999999999910e-01 1.753006000000000131e+04
6.752768999999999577e-01 1.749291999999999825e+04
6.755265999999999771e-01 1.745586999999999898e+04
6.757764000000000548e-01 1.741890000000000146e+04
6.760260999999999632e-01 1.738199000000000160e+04
6.762759000000000409e-01 1.734511999999999898e+04
6.765255999999999492e-01 1.730829000000000087e+04
6.767754000000000270e-01 1.727147000000000116e+04
6.770251000000000463e-01 1.723465999999999985e+04
6.772749000000000130e-01 1.719783000000000175e+04
6.775246000000000324e-01 1.716095999999999913e+04
6.777743999999999991e-01 1.712408000000000175e+04
6.780241000000000184e-01 1.708716999999999825e+04
6.782738999999999852e-01 1.705025999999999840e+04
6.785236000000000045e-01 1.701336999999999898e+04
6.787733999999999712e-01 1.697649000000000160e+04
6.790230999999999906e-01 1.693965000000000146e+04
6.792728999999999573e-01 1.690286999999999898e+04
6.795225999999999766e-01 1.686613999999999942e+04
6.797724000000000544e-01 1.682947999999999956e+04
6.800220999999999627e-01 1.679288999999999942e+04
6.802719000000000404e-01 1.675634999999999854e+04
6.805215999999999488e-01 1.671986000000000058e+04
6.807714000000000265e-01 1.668343000000000029e+04
6.810211999999999932e-01 1.664704000000000087e+04
6.812709000000000126e-01 1.661068000000000029e+04
6.815206999999999793e-01 1.657436000000000058e+04
6.817703999999999986e-01 1.653806999999999971e+04
6.820201999999999654e-01 1.650181000000000131e+04
6.822698999999999847e-01 1.646558000000000175e+04
6.825196999999999514e-01 1.642938000000000102e+04
6.827693999999999708e-01 1.639322000000000116e+04
6.830192000000000485e-01 1.635709000000000015e+04
6.832688999999999568e-01 1.632100000000000000e+04
6.835187000000000346e-01 1.628495000000000073e+04
6.837684000000000539e-01 1.624893000000000029e+04
6.840182000000000206e-01 1.621295999999999913e+04
6.842679000000000400e-01 1.617703000000000065e+04
6.845177000000000067e-01 1.614113999999999942e+04
6.847674000000000261e-01 1.610529999999999927e+04
6.850171999999999928e-01 1.606950000000000000e+04
6.852669000000000121e-01 1.603375000000000000e+04
6.855166999999999788e-01 1.599804000000000087e+04
6.857663999999999982e-01 1.596238999999999942e+04
6.860161999999999649e-01 1.592679000000000087e+04
6.862658999999999843e-01 1.589121999999999935e+04
6.865156999999999510e-01 1.585570000000000073e+04
6.867653999999999703e-01 1.582020999999999913e+04
6.870152000000000481e-01 1.578476000000000022e+04
6.872648999999999564e-01 1.574932999999999993e+04
6.875147000000000341e-01 1.571392000000000007e+04
6.877644000000000535e-01 1.567854000000000087e+04
6.880142000000000202e-01 1.564317000000000007e+04
6.882639000000000395e-01 1.560781999999999971e+04
6.885137000000000063e-01 1.557247999999999956e+04
6.887634000000000256e-01 1.553717000000000007e+04
6.890131999999999923e-01 1.550187000000000080e+04
6.892629000000000117e-01 1.546660000000000036e+04
6.895126999999999784e-01 1.543135000000000036e+04
6.897623999999999977e-01 1.539612000000000080e+04
6.900121999999999645e-01 1.536090999999999985e+04
6.902618999999999838e-01 1.532573999999999978e+04
6.905116999999999505e-01 1.529061000000000058e+04
6.907613999999999699e-01 1.525554000000000087e+04
6.910112000000000476e-01 1.522053000000000065e+04
6.912608999999999559e-01 1.518560000000000036e+04
6.915107000000000337e-01 1.515076000000000022e+04
6.917604000000000530e-01 1.511602000000000044e+04
6.920102000000000197e-01 1.508138999999999942e+04
6.922599000000000391e-01 1.504685000000000036e+04
6.925097000000000058e-01 1.501239999999999964e+04
6.927594000000000252e-01 1.497800000000000000e+04
6.930091999999999919e-01 1.494364999999999964e+04
6.932589000000000112e-01 1.490930999999999949e+04
6.935086999999999779e-01 1.487496999999999935e+04
6.937583999999999973e-01 1.484061000000000058e+04
6.940081999999999640e-01 1.480620999999999913e+04
6.942578999999999834e-01 1.477176000000000022e+04
6.945076999999999501e-01 1.473728000000000065e+04
6.947573999999999694e-01 1.470279999999999927e+04
6.950072000000000472e-01 1.466834000000000015e+04
6.952568999999999555e-01 1.463392000000000007e+04
6.955067000000000332e-01 1.459956999999999971e+04
6.957564000000000526e-01 1.456529999999999927e+04
6.960062000000000193e-01 1.453114999999999964e+04
6.962559000000000387e-01 1.449712000000000080e+04
6.965057000000000054e-01 1.446320999999999913e+04
6.967554000000000247e-01 1.442943000000000029e+04
6.970051999999999914e-01 1.439573999999999978e+04
6.972549000000000108e-01 1.436215999999999985e+04
6.975046999999999775e-01 1.432865999999999985e+04
6.977543999999999969e-01 1.429523999999999978e+04
6.980041999999999636e-01 1.426187999999999920e+04
6.982538999999999829e-01 1.422859000000000015e+04
6.985036999999999496e-01 1.419535000000000036e+04
6.987533999999999690e-01 1.416217000000000007e+04
6.990032000000000467e-01 1.412906999999999971e+04
6.992528999999999550e-01 1.409603000000000065e+04
6.995027000000000328e-01 1.406307999999999993e+04
6.997524000000000521e-01 1.403020999999999913e+04
7.000022000000000189e-01 1.399743000000000029e+04
7.002519000000000382e-01 1.396475000000000000e+04
7.005017000000000049e-01 1.393217000000000007e+04
7.007514000000000243e-01 1.389969000000000051e+04
7.010011999999999910e-01 1.386731999999999971e+04
7.012509000000000103e-01 1.383505999999999949e+04
7.015006999999999771e-01 1.380292000000000007e+04
7.017503999999999964e-01 1.377087999999999920e+04
7.020001999999999631e-01 1.373895999999999913e+04
7.022498999999999825e-01 1.370717000000000007e+04
7.024996999999999492e-01 1.367548999999999978e+04
7.027493999999999685e-01 1.364393000000000029e+04
7.029992000000000463e-01 1.361250000000000000e+04
7.032488999999999546e-01 1.358117000000000007e+04
7.034987000000000323e-01 1.354995999999999913e+04
7.037484000000000517e-01 1.351885000000000036e+04
7.039982000000000184e-01 1.348785000000000036e+04
7.042479999999999851e-01 1.345695000000000073e+04
7.044977000000000045e-01 1.342613999999999942e+04
7.047474999999999712e-01 1.339543000000000029e+04
7.049971999999999905e-01 1.336481999999999971e+04
7.052469999999999573e-01 1.333429999999999927e+04
7.054966999999999766e-01 1.330387000000000080e+04
7.057465000000000543e-01 1.327354000000000087e+04
7.059961999999999627e-01 1.324330999999999949e+04
7.062460000000000404e-01 1.321318000000000029e+04
7.064956999999999487e-01 1.318313999999999942e+04
7.067455000000000265e-01 1.315320000000000073e+04
7.069952000000000458e-01 1.312335000000000036e+04
7.072450000000000125e-01 1.309361000000000058e+04
7.074947000000000319e-01 1.306396999999999935e+04
7.077444999999999986e-01 1.303444000000000051e+04
7.079942000000000180e-01 1.300501000000000022e+04
7.082439999999999847e-01 1.297568000000000029e+04
7.084937000000000040e-01 1.294646999999999935e+04
7.087434999999999707e-01 1.291737000000000080e+04
7.089931999999999901e-01 1.288837999999999920e+04
7.092429999999999568e-01 1.285950000000000000e+04
7.094926999999999762e-01 1.283072999999999956e+04
7.097425000000000539e-01 1.280207999999999993e+04
7.099921999999999622e-01 1.277354000000000087e+04
7.102420000000000400e-01 1.274511000000000058e+04
7.104916999999999483e-01 1.271679000000000087e+04
7.107415000000000260e-01 1.268857999999999993e+04
7.109912000000000454e-01 1.266047999999999956e+04
7.112410000000000121e-01 1.263250000000000000e+04
7.114907000000000314e-01 1.260462000000000080e+04
7.117404999999999982e-01 1.257686000000000058e+04
7.119902000000000175e-01 1.254920000000000073e+04
7.122399999999999842e-01 1.252165999999999985e+04
7.124897000000000036e-01 1.249421999999999935e+04
7.127394999999999703e-01 1.246688999999999942e+04
7.129891999999999896e-01 1.243967000000000007e+04
7.132389999999999564e-01 1.241255999999999949e+04
7.134886999999999757e-01 1.238556999999999971e+04
7.137385000000000534e-01 1.235870000000000073e+04
7.139881999999999618e-01 1.233197999999999956e+04
7.142380000000000395e-01 1.230540999999999985e+04
7.144876999999999478e-01 1.227898999999999978e+04
7.147375000000000256e-01 1.225275000000000000e+04
7.149872000000000449e-01 1.222668000000000029e+04
7.152370000000000116e-01 1.220080999999999949e+04
7.154867000000000310e-01 1.217511000000000058e+04
7.157364999999999977e-01 1.214956999999999971e+04
7.159862000000000171e-01 1.212415999999999985e+04
7.162359999999999838e-01 1.209887000000000080e+04
7.164857000000000031e-01 1.207367000000000007e+04
7.167354999999999698e-01 1.204853000000000065e+04
7.169851999999999892e-01 1.202343000000000029e+04
7.172349999999999559e-01 1.199836000000000058e+04
7.174846999999999753e-01 1.197329000000000087e+04
7.177345000000000530e-01 1.194822999999999956e+04
7.179841999999999613e-01 1.192317000000000007e+04
7.182340000000000391e-01 1.189812000000000080e+04
7.184836999999999474e-01 1.187307999999999993e+04
7.187335000000000251e-01 1.184806999999999971e+04
7.189832000000000445e-01 1.182306999999999971e+04
7.192330000000000112e-01 1.179810000000000036e+04
7.194827000000000305e-01 1.177315999999999985e+04
7.197324999999999973e-01 1.174827000000000044e+04
7.199822000000000166e-01 1.172345999999999913e+04
7.202319999999999833e-01 1.169877000000000044e+04
7.204817000000000027e-01 1.167423999999999978e+04
7.207314999999999694e-01 1.164989999999999964e+04
7.209811999999999887e-01 1.162579000000000087e+04
7.212309999999999555e-01 1.160195000000000073e+04
7.214806999999999748e-01 1.157842000000000007e+04
7.217305000000000526e-01 1.155521999999999935e+04
7.219801999999999609e-01 1.153236000000000058e+04
7.222300000000000386e-01 1.150985000000000036e+04
7.224796999999999469e-01 1.148765999999999985e+04
7.227295000000000247e-01 1.146579999999999927e+04
7.229792000000000440e-01 1.144425000000000000e+04
7.232290000000000108e-01 1.142301000000000022e+04
7.234787000000000301e-01 1.140206999999999971e+04
7.237284999999999968e-01 1.138140999999999985e+04
7.239782000000000162e-01 1.136104000000000087e+04
7.242279999999999829e-01 1.134093000000000029e+04
7.244777000000000022e-01 1.132104999999999927e+04
7.247274999999999689e-01 1.130137000000000080e+04
7.249771999999999883e-01 1.128187999999999920e+04
7.252269999999999550e-01 1.126254000000000087e+04
7.254766999999999744e-01 1.124332999999999993e+04
7.257265000000000521e-01 1.122422999999999956e+04
7.259761999999999604e-01 1.120520000000000073e+04
7.262260000000000382e-01 1.118623999999999978e+04
7.264756999999999465e-01 1.116732999999999993e+04
7.267255000000000242e-01 1.114847999999999956e+04
7.269752000000000436e-01 1.112965999999999985e+04
7.272250000000000103e-01 1.111088999999999942e+04
7.274747999999999770e-01 1.109215999999999985e+04
7.277244999999999964e-01 1.107345000000000073e+04
7.279742999999999631e-01 1.105478000000000065e+04
7.282239999999999824e-01 1.103612000000000080e+04
7.284737999999999492e-01 1.101748999999999978e+04
7.287234999999999685e-01 1.099887999999999920e+04
7.289733000000000462e-01 1.098029999999999927e+04
7.292229999999999546e-01 1.096176000000000022e+04
7.294728000000000323e-01 1.094326000000000022e+04
7.297225000000000517e-01 1.092479999999999927e+04
7.299723000000000184e-01 1.090638999999999942e+04
7.302220000000000377e-01 1.088803000000000065e+04
7.304718000000000044e-01 1.086972999999999956e+04
7.307215000000000238e-01 1.085148999999999978e+04
7.309712999999999905e-01 1.083330999999999949e+04
7.312210000000000099e-01 1.081519000000000051e+04
7.314707999999999766e-01 1.079713999999999942e+04
7.317204999999999959e-01 1.077915999999999985e+04
7.319702999999999626e-01 1.076123999999999978e+04
7.322199999999999820e-01 1.074339999999999964e+04
7.324697999999999487e-01 1.072563999999999942e+04
7.327194999999999681e-01 1.070795000000000073e+04
7.329693000000000458e-01 1.069032999999999993e+04
7.332189999999999541e-01 1.067279000000000087e+04
7.334688000000000319e-01 1.065531999999999971e+04
7.337185000000000512e-01 1.063792000000000007e+04
7.339683000000000179e-01 1.062059000000000015e+04
7.342180000000000373e-01 1.060331999999999971e+04
7.344678000000000040e-01 1.058612000000000080e+04
7.347175000000000233e-01 1.056897999999999956e+04
7.349672999999999901e-01 1.055190999999999985e+04
7.352170000000000094e-01 1.053489999999999964e+04
7.354667999999999761e-01 1.051795000000000073e+04
7.357164999999999955e-01 1.050105999999999949e+04
7.359662999999999622e-01 1.048423999999999978e+04
7.362159999999999815e-01 1.046748999999999978e+04
7.364657999999999483e-01 1.045079999999999927e+04
7.367154999999999676e-01 1.043419000000000051e+04
7.369653000000000453e-01 1.041763999999999942e+04
7.372149999999999537e-01 1.040115999999999985e+04
7.374648000000000314e-01 1.038475000000000000e+04
7.377145000000000508e-01 1.036840999999999985e+04
7.379643000000000175e-01 1.035212999999999920e+04
7.382140000000000368e-01 1.033593000000000029e+04
7.384638000000000035e-01 1.031979000000000087e+04
7.387135000000000229e-01 1.030371999999999935e+04
